id,username,place_id,content,date,rating
64,Bao Tran,326,"Ngôi đền linh thiêng ở Huế. Không gian tĩnh mịch.

Đền là chốn tôn nghiêm, lại mang vẻ đẹp tươi mới của non nước hữu tình. Đền có hai khu thờ chính là điện thờ công chúa Huyền Trân và vua Trần Nhân Tông. Trên đỉnh núi, vang vang âm thanh của chuông Hòa Bình. Du khách và người dân địa phương hay tới đây cầu mong những điều tốt đẹp và bình an.

Toàn thể các công trình của khu đền được xây dựng mang nét kiến trúc ở thời Trần kết hợp với Phật giáo. Bắt đầu vào đền, có bốn trụ biểu cao sừng sững trước một sân rộng và nghê đá phục chầu. Tiếp theo, là chiếc cầu nhỏ bắc ngang hồ nước với những cây liễu rủ lá xuống mặt hồ mang ý nghĩa phong thủy.

Sau khi đi qua cổng tam quan cũng chính là điện thờ công chúa Huyền Trân. Điện thờ có cấu trúc nhà ba gian, rộng rãi, thoáng đãng, cùng những chi tiết trang trí vô cùng sắc sảo. Gian giữa đặt tượng công chúa Huyền Trân trên ngai được đúc hoàn toàn bằng đồng bởi tài nghệ của các nghệ nhân ở phường Đúc, Thành phố Huế.

Nét độc đáo trong khu đền phải kể đến đôi long chầu trước điện thờ vua Trần Nhân Tông. Đôi rồng chầu có chiều dài lên tới 108m – xác lập kỷ lục Việt Nam.

Vua Trần Nhân Tông là người có công lớn trong sự nghiệp dựng nước, giữ nước. Ông cũng là vị sư tổ sáng lập Thiền phái Trúc Lâm.

Trong điện thờ, tượng thờ vua Trần Nhân Tông uy nghiêm được đúc hoàn toàn bằng đồng đỏ nguyên chất. Du khách có thể vào trong để chiêm bái và thắp hương.

Tháp chuông Hòa Bình được dựng trên đỉnh núi Ngũ Phong cao tới 7m, nặng 6 tấn. Tiếng chuông vang vọng giữa chốn bạt ngàn, khiến lòng người tĩnh lại và tìm thấy sự an nhiên. Trên chuông đồng còn có khắc dòng chữ: “Thế giới hòa bình – Nhân loại hạnh phúc” cũng chính là những điều mong ước của du khách khi đến đây.

Có hai đường để lên đỉnh núi Ngũ Phong – nơi đặt tháp chuông Hòa Bình. Du khách có thể từ đền thờ vua Trần Nhân Tông lên đỉnh núi theo đường ở bên phải. Nếu bạn muốn chinh phục con đường có đến 246 bậc thang thì hãy bắt đầu đi lên từ phía bên trái ở phần đầu của đôi long chầu.

Bên cạnh đường đi có tượng Phật Di Lặc khổng lồ có nụ cười viên mãn. Bạn có thể dừng chân ở đây để nghỉ ngơi lấy lại năng lượng, trước khi chinh phục đỉnh núi Ngũ Phong.

Hằng năm, vào 9 ngày đầu của tháng Giêng âm lịch, sẽ diễn ra lễ hội Huyền Trân để tưởng nhớ ngày mất của Huyền Trân công chúa. Lễ hội được tổ chức với quy mô lớn, long trọng thể hiện truyền thống “Uống nước nhớ nguồn” với các hoạt động văn hóa, văn nghệ của các đoàn nghệ thuật 3 tỉnh là Quảng Bình, Quảng Trị và Thừa Thiên Huế.

Source: hanhtrinhdulich.vn",2022-04-01 10:44:18,3
65,Belle Huong,203,"Làng tre Phú An thật sự là một nơi thư giãn thú vị, tràn ngập màu xanh mát mẻ. Không gian yên bình và khung cảnh thiên nhiên sống động khiến tôi cảm thấy vô cùng thoải mái. Hình ảnh các rặng tre tạo nên bầu không khí hoài cổ nhưng cực kỳ ấn tượng. Một điểm đến không thể bỏ qua!",2021-03-21 11:03:36,2
66,Belle Huong,402,"Hey, nếu bạn đang tìm kiếm một bãi cát mịn màng như nhung để thả hồn thì Đồi cát Nam Cương chính là điểm dừng chân tuyệt vời. Mình cực kỳ thích thời điểm bình minh ở đây, khi mà ánh nắng dịu dàng chiếu qua từng đường lằn cát tạo nên cảnh tượng mê hồn không thể diễn tả bằng lời. Mọi thứ vô cùng tự nhiên, và không bị quấy rầy bởi quá nhiều khách du lịch, điều mà mình thật sự đánh giá cao.

Về dịch vụ thì đừng kỳ vọng quá nhiều nhé, vì đây là địa điểm hoang sơ. Nhưng đó cũng chính là điểm gây ấn tượng của chỗ này. Chẳng có quán xá nào xung quanh, chỉ có mình và bầu trời rực rỡ phía trên.

Điều mình thấy có thể cải thiện là bảng chỉ dẫn chưa rõ ràng lắm. Mong rằng lần tới quay lại, có thể dễ dàng tìm đường hơn chút. Nhưng mà, dù có lạc đường một chút cũng không sao, vì cảnh sắc quá đáng để đi loanh quanh mà. Phải nói là, đây là điểm đến mình sẽ muốn ghé lại thêm vài lần nữa!",2021-10-18 13:26:54,3
67,Belle Huong,133,"Hang Tối thật sự ấn tượng! Trải nghiệm tắm bùn và bơi lội khiến mình thấy phấn khích. Không khí bên trong hang mát lạnh, dễ chịu. Đèn trang trí tạo nên khung cảnh kỳ ảo. Một chút tiếc là không mang theo máy ảnh chống nước. Nhớ chuẩn bị tinh thần lấm lem một chút nhé!",2024-12-05 09:23:47,4
68,Bien NQ,92,Cầu chúc một năm an lành hạnh phúc!,2024-05-22 08:51:22,3
69,Bien NQ,224,"Xưa kia thuộc thành Nà Lữ, cung điện nhà Mạc, sau là đền vua Lê.",2022-04-27 16:20:03,2
70,Bien NQ,226,"Đền trước để thờ thần sông. Lễ hội vào 15 tháng giêng hàng năm.
Được xếp hạng di tích cấp tỉnh.",2021-04-04 02:41:34,4
71,Bien NQ,386,"Đền trước để thờ thần sông. Lễ hội vào 15 tháng giêng hàng năm.
Được xếp hạng di tích cấp tỉnh.",2021-08-23 01:19:10,5
72,Binh Arsenal,240,"Khi đến Nhà thờ Mằng Lăng, người ta thường cảm nhận được:

Kiến trúc Cổ kính & Lịch sử: Nhà thờ được xây dựng từ thế kỷ 19 theo kiến trúc Gothic đặc trưng, mang đậm dấu ấn thời gian với những vòm cửa nhọn và các chi tiết trang trí tinh xảo. Cảm giác như lạc vào một không gian Châu Âu cổ kính giữa lòng miền Trung.

Giá trị Văn hóa: Nơi đây là nơi lưu giữ cuốn sách chữ Quốc ngữ đầu tiên của Việt Nam (Phép Giảng Tám Ngày của Linh mục Alexandre de Rhodes), khiến nơi đây không chỉ là một công trình tôn giáo mà còn là một di sản văn hóa quan trọng.

Bình yên và Tĩnh lặng: Khuôn viên nhà thờ rộng lớn, với những cây bàng cổ thụ và hang đá Đức Mẹ, mang lại một cảm giác rất thanh tịnh, yên bình, giúp người ta gác lại những ồn ào của cuộc sống.

Sự huyền bí: Một số người còn ấn tượng với kiến trúc độc đáo của Hầm Mộ nơi đặt hài cốt của Thánh Anrê Phú Yên.",2022-05-25 16:57:08,4
73,Binh Arsenal,38,Có chương trình biểu diễn võ thuật rất đáng xem.,2022-03-30 09:16:37,1
74,Binh Arsenal,97,"Chợ nổi dành cho khách du lịch có trải nghiệm sông nước, đời sống dân dã miền tây nam bộ. Khu vực địa phương cần bảo vệ môi trường, nâng cao chất lượng vệ sinh phục vụ du khách để thu hút nhiều đoàn tham quan hơn.",2023-12-02 08:06:25,3
75,Binh Pham,295,K có nước vẫn bán vé??,2022-11-22 13:27:15,3
76,Binh Pham,240,"Một địa danh nổi tiếng với nha thờ thiết kế đẹp và cổ kính, có hang động nhỏ để vào cầu nguyện và có khu vực lưu lại những thông tin ngày xưa hình thành và phát triển của nha thờ gắng liền với người sáng lập ra chữ Quốc Ngữ cho Việt Nam chúng ta là ngài Alexand de Rohes.",2024-07-26 04:15:50,4
77,Binh Pham,376,"Trãi nghiệm 2ngạy một đêm tại đảo rất thú vị, biển đẹp nước trong xanh nhín thấy cá và các loại sinh vật biển bơi quanh minh lun nhé. Đặc biệt bãi Cây Me nước trong có các rạn san hô đẹp nha mn. Dịch vụ câu mực không được tốt lắm các chủ thuyền thu 1-1,5tr nhưng chở ra khá gần bờ nên câu kg được nhiều mực lắm, ai bị say sóng thì không nên tham gia nhé. Các quày bán hàng lưu niệm được làm từ các loại vỏ ốc đẹp và giá rẻ lắm nha mn, nhớ mua ủng hộ nhé",2021-04-04 18:15:17,2
78,Binh Phuong Tang,327,"1 thắng cảnh Phật giáo tuyệt đẹp,  nằm trên triền núi cao có cảnh quan và tầm nhìn về hướng biển rất đẹp",2022-03-06 13:32:29,4
79,Binh Phuong Tang,410,"1 di tích rất đặc biệt, động không lớn lắm nhưng khá đẹp, gắn liền với 1 giai thoại",2022-04-28 02:21:27,5
80,Binh Phuong Tang,97,"Chợ nổi Cái Bè nằm ngay ngã ba sông tiếp giáp với sông Tiền, khoảng thập niên 1980 giao thông đường bộ còn rất hạn chế thì khu vực chợ nổi Cái Bè cực kỳ sầm uất. Tất cả nông sản và trái cây các vùng miền xung quanh thường tập trung về đây để giao thương mua bán rất tấp nập và đông vui, thường mỗi loại ghe lớn sẽ chỉ buôn bán 1 loại nông sản nào đó thôi và được treo lên đầu ngọn sào để cho mọi người biết.
Ngày nay với mạng lưới giao thông đường bộ phát triển rất tốt nên chợ nổi không còn tấp nập đông đúc như xưa, nhưng dù sao vẫn còn là 1 đại diện chợ nổi đặc sắc của vùng đồng bằng sông nước bao la của miền Tây",2024-10-10 15:18:45,2
81,Blue Fam,186,Khu giải trí với nhiều trò chơi sông nước dành cho thanh thiếu niên. Dù chưa đa dạng và hoàn chỉnh nhưng cũng là một trong vài nơi rất ít ỏi để vui chơi-ăn uống miệt vườn tại Bến Tre.,2021-07-11 01:03:41,2
82,Blue Fam,9,"Tuyệt đẹp. Hồ nước trong xanh, nhiều sen, bên cạnh những đụn cát trắng.",2021-11-22 22:05:23,1
83,Blue Fam,120,Nơi lưu giữ kỷ niệm chiến tranh đáng buồn và đáng nhớ.,2021-12-10 10:21:24,2
84,Blue Fam,252,Đỉnh núi lạ lùng và nhiều giai thoại.,2024-01-11 16:40:49,5
85,Blue Fam,158,"Hồ Tà Đùng (Hồ Thuỷ điện Đồng Nai 3), nhìn từ trên núi hay đi dưới hồ, đều thấy phong cảnh rất đẹp.",2024-10-21 13:59:47,1
86,Bui Giang Official,67,Khuôn viên chùa rất rộng và đẹp. Rất nhiều du khách ghé thăm ngôi chùa này,2023-01-26 02:57:19,1
87,Bui Giang Official,219,Chùa cổ có giá trị bảo tồn cao,2024-11-06 13:44:41,3
88,Bui Giang Official,280,Rất đáng để tham quan và hiểu rõ hơn về lịch sử nước nhà,2023-07-27 15:10:17,4
89,Bui Giang Official,72,"Chùa đẹp, có tượng phật rất to trên núi. Có bảo tháp nhưng đóng cửa kín mít không cho vô",2021-07-27 15:24:54,5
90,Bui Giang Official,54,Chùa cổ có giá trị bảo tồn cao,2021-10-09 16:57:02,4
91,Bui Ngoc Anh,39,"Vé vào cửa 10k, vắng vẻ, nhỏ nhắn.
Bảo tàng Tổng hợp Bình Định nằm tại số 26 Nguyễn Huệ, thành phố Quy Nhơn, là nơi trưng bày trên 1.000 tài liệu, hiện vật đem đến cho du khách cái nhìn vừa khái quát, vừa cụ thể về đất nước, con người Bình Định qua các thời kỳ lịch sử từ những thế kỷ đầu Công nguyên cho đến thời đại Hồ Chí Minh, nổi bật là các hiện vật về nền văn hóa Chămpa.
Các tượng đá giàu tính nghệ thuật, đẹp.",2022-04-29 07:30:48,4
92,Bui Ngoc Anh,13,"Bãi tắm tương truyền là nơi vua Bảo Đại và người tình của ông(Nam Phương Hoàng Hậu) lui tới mỗi khi đến đây. Gọi là bãi tắm nhưng không có bãi cát, toàn những hòn sỏi to, tròn (còn gọi là bãi trứng). Nước biển trong xanh, view đẹp. Chếch đó có quán phục vụ nước giải khát nên sau khi thăm bãi, chụp ảnh thì lên đây ngồi uống trái dừa lạnh/ nước hoa quả khác là hợp. Nằm trong quần thể thăm quan Ghềnh Ráng thì đây là điểm thăm quan cuối cùng trước khi kết thúc (mộ Hàn Mặc Tử, nhà thờ, …)",2022-09-19 03:15:50,4
93,Bui Ngoc Anh,134,"Vẫn đang xây dựng, hàng quán bán hàng của bà con nhếch nhác cần được cải tiến. Sát suối đang xây dựng thêm nhà xi măng móng kiên cố sẽ làm phá hỏng cảnh quan. Quy hoạch yếu kém.",2022-07-21 10:21:45,3
94,Bui Van Phung,126,"Dinh Thầy Thím là một di tích lịch sử và văn hóa nằm ở xã Tân Tiến, thị xã La Gi, tỉnh Bình Thuận. Nơi đây không chỉ nổi tiếng với kiến trúc độc đáo mang đậm nét cung đình thời Nguyễn mà còn là một điểm đến tâm linh quan trọng, thu hút đông đảo du khách và người dân địa phương đến tham quan và cúng bái, đặc biệt là vào các dịp lễ hội.

Dinh Thầy Thím được xây dựng vào năm 1879, có kiến trúc như một ngôi đình làng với nhiều công trình như Tam quan, Võ ca, chính điện, nhà thờ Tiền hiền, nhà thờ Hậu hiền, miếu ông Hổ, miếu Thành hoàng.

Hàng năm, tại Dinh Thầy Thím có hai kỳ lễ quan trọng:

Lễ Tảo Mộ (ngày 5 tháng Giêng âm lịch)
Lễ Giỗ Thầy Thím (từ ngày 14 đến 16 tháng 9 âm lịch)",2023-12-17 16:53:27,1
95,Bui Van Phung,4,"biển Cổ Thạch từ lâu đã trở thành điểm hẹn quen thuộc của bất kỳ ai đang kiếm tìm sự yên ả. Có thể nói, biển Cổ Thạch tựa như một nơi để mọi người ""trốn"" khỏi mọi bộn bề, xô bồ từ cuộc sống bận rộn ngoài kia.

Điểm đặc biệt tạo nên nét đẹp thơ mộng, trữ tình của biển Cổ Thạch nằm ở những bãi đá ẩn sâu dưới lòng biển. Theo thời gian, những tảng đá to dần bị bào mòn và đẩy những vụn đá nhỏ lên bờ theo từng cơn thủy triều. Dần dần, những viên đá vụn tập hợp lại với nhau tạo nên một bãi đá đa sắc màu với nhiều hình thù ngộ nghĩnh.

Bãi đá Cổ Thạch 7 màu độc đáo được xem là điểm check-in nổi bật nhất. Lần đầu đặt chân tới đây, hẳn sẽ bạn cảm thấy ngỡ ngàng trước sự lung linh, rực rỡ mà bãi đá này mang lại. Dưới ánh nắng dịu dàng, bãi đá với đủ kích cỡ, màu sắc tựa như những viên ngọc quý dần khoe trọn vẹn vẻ đẹp động lòng người. Vào năm 2011, cùng với sự độc đáo, mới lạ mà điểm check-in này đã được Sách kỷ lục Việt Nam công nhận là “Bãi đá có hình dạng, màu sắc nhiều nhất Việt Nam”.",2022-08-31 19:51:37,1
96,Bui Van Phung,15,"Mũi Né sở hữu những bãi biển cát trắng mịn, nước biển trong xanh và ấm áp, lý tưởng cho việc tắm biển, thư giãn. Khí hậu ở đây đặc trưng với hai mùa rõ rệt là mùa khô (tháng 11 đến tháng 4) và mùa mưa (tháng 5 đến tháng 10), nhưng mưa thường chỉ diễn ra trong thời gian ngắn rồi lại có nắng, giúp du khách có thể ghé thăm quanh năm.
Đặc biệt, Mũi Né được biết đến là một trong những nơi có lượng mưa thấp nhất Việt Nam.",2024-12-26 22:16:43,2
97,Bách Dv,295,Một dòng suối rất đáng để ghé thăm khi du lịch Uông bí - Yên tử - yên trung vào mùa hè. Đi lại vất vả 1 chút nhưng thành quả nhận được là xứng đáng,2024-07-04 12:51:35,2
98,Bách Dv,99,Cánh đồng trong lịch sử đây ạ,2021-02-14 16:41:57,2
99,Bách Dv,282,"Nằm ngay gần khu du lịch Tây Yên Tử. một dòng suối xanh mát, cùng những viên đá nhiều màu sắc. Tuy phải leo bộ khá nhiều, nhưng tới nơi thật không phí",2022-03-21 23:39:18,1
